 format: day,hour,forecast,value  location:51_129 Start : 20221229 
 30,1100,+41,55.000000 
 30,1100,+42,50.000000 
 30,1100,+43,45.000000 
 30,1100,+44,45.000000 
 30,1100,+45,55.000000 
 30,1100,+46,55.000000 
 30,1100,+47,55.000000 
 30,1100,+48,60.000000 
 30,1100,+49,60.000000 
 30,1100,+50,60.000000 
 30,1100,+51,60.000000 
 30,1100,+52,60.000000 
 30,1100,+53,60.000000 
 30,1100,+54,60.000000 
 30,1100,+55,60.000000 
 30,1100,+56,60.000000 
 30,1100,+57,60.000000 
 30,1100,+58,60.000000 
 30,1100,+59,60.000000 
 30,1100,+60,60.000000 
 30,1100,+61,55.000000 
 30,1100,+62,50.000000 
 30,1100,+63,45.000000 
 30,1100,+64,40.000000 
 30,1100,+65,40.000000 
 30,1100,+66,40.000000 
 30,1100,+67,40.000000 
 30,1100,+68,45.000000 
 30,1100,+69,50.000000 
 30,1100,+70,55.000000 
 30,1100,+71,55.000000 
 30,1100,+72,60.000000 
 30,1100,+73,60.000000 
 30,1100,+74,65.000000 
 30,1100,+75,70.000000 
 30,1100,+76,70.000000 
 30,1400,+6,80.000000 
 30,1400,+7,80.000000 
 30,1400,+8,80.000000 
 30,1400,+9,80.000000 
 30,1400,+10,80.000000 
 30,1400,+11,75.000000 
 30,1400,+12,70.000000 
 30,1400,+13,65.000000 
 30,1400,+14,65.000000 
 30,1400,+15,60.000000 
 30,1400,+16,60.000000 
 30,1400,+17,65.000000 
 30,1400,+18,70.000000 
 30,1400,+19,80.000000 
 30,1400,+20,80.000000 
 30,1400,+21,80.000000 
 30,1400,+22,80.000000 
 30,1400,+23,80.000000 
 30,1400,+24,80.000000 
 30,1400,+25,80.000000 
 30,1400,+26,80.000000 
 30,1400,+27,80.000000 
 30,1400,+28,85.000000 
 30,1400,+29,90.000000 
 30,1400,+30,90.000000 
 30,1400,+31,90.000000 
 30,1400,+32,85.000000 
 30,1400,+33,85.000000 
 30,1400,+34,85.000000 
 30,1400,+35,75.000000 
 30,1400,+36,65.000000 
 30,1400,+37,60.000000 
 30,1400,+38,55.000000 
 30,1400,+39,50.000000 
 30,1400,+40,45.000000 
 30,1400,+41,45.000000 
 30,1400,+42,55.000000 
 30,1400,+43,55.000000 
 30,1400,+44,55.000000 
 30,1400,+45,60.000000 
 30,1400,+46,60.000000 
 30,1400,+47,60.000000 
 30,1400,+48,60.000000 
 30,1400,+49,60.000000 
 30,1400,+50,60.000000 
 30,1400,+51,60.000000 
 30,1400,+52,60.000000 
 30,1400,+53,60.000000 
 30,1400,+54,60.000000 
 30,1400,+55,60.000000 
 30,1400,+56,60.000000 
 30,1400,+57,60.000000 
 30,1400,+58,55.000000 
 30,1400,+59,50.000000 
 30,1400,+60,45.000000 
 30,1400,+61,40.000000 
 30,1400,+62,40.000000 
 30,1400,+63,40.000000 
 30,1400,+64,40.000000 
 30,1400,+65,45.000000 
 30,1400,+66,50.000000 
 30,1400,+67,55.000000 
 30,1400,+68,55.000000 
 30,1400,+69,60.000000 
 30,1400,+70,60.000000 
 30,1400,+71,65.000000 
 30,1400,+72,70.000000 
 30,1400,+73,70.000000 
 30,1700,+6,80.000000 
 30,1700,+7,80.000000 
 30,1700,+8,75.000000 
 30,1700,+9,70.000000 
 30,1700,+10,65.000000 
 30,1700,+11,65.000000 
 30,1700,+12,60.000000 
 30,1700,+13,60.000000 
 30,1700,+14,65.000000 
 30,1700,+15,70.000000 
 30,1700,+16,80.000000 
 30,1700,+17,80.000000 
 30,1700,+18,80.000000 
 30,1700,+19,80.000000 
 30,1700,+20,80.000000 
 30,1700,+21,80.000000 
 30,1700,+22,80.000000 
