 format: day,hour,forecast,value  location:51_129 Start : 20230101 
3,2000,19,-7
3,2000,20,-7
3,2000,21,-8
3,2000,22,-8
3,2000,23,-8
3,2000,24,-8
3,2000,25,-9
3,2000,26,-8
3,2000,27,-9
3,2000,28,-7
3,2000,29,-4
3,2000,30,-2
3,2000,31,-1
3,2000,32,1
3,2000,33,2
3,2000,34,2
3,2000,35,1
3,2000,36,-1
3,2000,37,-2
3,2000,38,-3
3,2000,39,-4
3,2000,40,-3
3,2000,41,-3
3,2000,42,-3
3,2000,43,-3
3,2000,44,-4
3,2000,45,-4
3,2000,46,-4
3,2000,47,-4
3,2000,48,-3
3,2000,49,-3
3,2000,50,-3
